recordID,subjectLocation
16471,Lawrence County (Pa.)
16471,Lawrence County (Pa.)
16472,Washington (D.C.)
16473,Armstrong County (Pa.)
16473,Armstrong County (Pa.)
16473,Pennsylvania
16473,Pennsylvania
16473,United States
16473,United States
16474,Kittanning (Pa.)
16474,Pennsylvania
16474,United States
16475,Plain Grove (Pa.)
16475,Plain Grove (Pa.)
16476,Maryland
16477,Baltimore (Md.)
16478,Washington (D.C.)
16479,Maryland
16479,North Carolina
16479,South Carolina
16480,Lancaster County (Pa.)
16480,Pennsylvania
16480,United States
16481,Harford County (Md.)
16481,Harford County (Md.)
16482,Montgomery County (Pa.)
16483,Talbot County (Md.)
16483,Maryland
16483,United States
16484,Delaware
16484,Delaware
16485,Pennsylvania
16485,Armstrong County (Pa.)
16486,Ohio
16487,United States
16487,Arizona
16488,United States
16489,United States
16490,United States
16491,United States
16491,United States
16492,United States
16492,Africa
16493,United States
16493,United States
16494,Maine
16495,"Fort Saint George (Phippsburg, Me.)"
16495,Popham Colony.
16495,Phippsburg (Me.)
16495,Maine
16495,Sagadahoc County (Me.)
16495,Kennebec River Valley (Me.)
16496,United States
16496,United States
16497,Wisconsin
16497,Wisconsin
16498,Nine Mile Water and Sewer District (Wyo.)
16499,Fayette Irrigation District (Wyo.)
16500,Wyoming
16501,Northern Highland-American Legion State Forest (Wis.)
16502,Roaring Fork River (Colo.)
16503,Galway (Ireland : County)
16503,Inscriptions
16503,Gaeltacht (Ireland)
16504,Dyfed (Wales)
16504,Wales
16505,Wales
16506,Wales
16507,Northern Ireland
16508,Ireland
16509,Dublin (Ireland)
16510,Ireland
16511,Ulster (Northern Ireland and Ireland)
16511,Northern Ireland
16511,Ireland
16512,Northern Ireland
16512,Northern Ireland
16513,Europe
16514,Dublin (Ireland)
16514,Dublin (Ireland)
16515,Wexford (Ireland : County)
16515,Ireland
16516,Ireland
16517,Galway (Ireland : County)
16517,"Battersea (London, England)"
16517,Galway (Ireland
16518,Dublin (Ireland)
16518,Dublin (Ireland)
16519,Dublin (Ireland)
16520,Ireland
16521,Dublin (Ireland)
16521,Dublin (Ireland)
16522,Ireland
16523,Vietnam
16523,Vietnam
16524,Innamincka (S.A.)
16525,Germany
16526,Gippsland (Vic.)
16526,Victoria
16527,Australia
16528,Australia
16529,Bendigo (Vic.)
16530,Paris (France)
16531,Montre´al (Que´bec)
16532,British Columbia
16533,Canadian Rockies (B.C. and Alta.)
16533,Canadian Rockies (B.C. and Alta.)
16533,Canadian Rockies (B.C. and Alta.)
16534,Canada
16535,Lake County (Fla.)
16536,Scotland
16536,Great Britain
16537,Fossmill (Ont.)
16537,Fossmill (Ont.)
16537,Fossmill (Ont.)
16538,Sault Ste. Marie (Ont.)
16539,"Chinatown (Vancouver, B.C.)"
16540,Grand River Valley (Ont.)
16541,Ashcroft (B.C.)
16541,Ashcroft (B.C.)
16542,"Northwest, Canadian"
16542,Orkney (Scotland)
16543,Sainte-Genevie`ve (Que´bec)
16544,Lunenburg (N.S.)
16544,Lunenburg (N.S.)
16545,Halifax (N.S. : Regional municipality)
16546,Montre´al (Que´bec)
16546,Montre´al (Que´bec)
16547,Nova Scotia
16548,Que´bec (Province)
16548,Canada
16549,Canada
16549,Dar es Salaam (Tanzania)
16550,Queensland
16550,Australia
16551,Australia
16551,Australia
16551,Australia
16552,Australia
16553,Ireland
16554,Ireland
16555,Achill Island (Ireland)
16555,Achill Island (Ireland)
16556,Connemara (Ireland)
16557,Ireland
16558,Ireland
16559,Ireland
16560,Galway (Ireland)
16560,Galway (Ireland)
16560,Galway (Ireland)
16560,Galway (Ireland)
16561,Galway (Ireland : County)
16562,Blasket Islands (Ireland)
16563,Newfoundland and Labrador
16564,Great Britain
16564,England
16565,Vancouver (B.C.)
16566,Philadelphia (Pa.)
16567,"Canada, Western"
16568,Vancouver Island (B.C.)
16568,Gulf Islands (B.C.)
16568,"Vancouver, I^le de (C.-B.)"
16569,Guyana
16570,Canada
16570,Canada
16570,Canada
16571,Toronto (Ont.)
16572,Canada
16573,Northern Mariana Islands
16573,Northern Mariana Islands
16573,Germany
16574,Islands of the Pacific
16574,Islands of the Pacific
16574,Samoa
16575,Oceania
16575,Tonga
16576,New Zealand
16576,New Zealand
16577,Kiribati
16577,Kiribati
16577,Kiribati
16578,Bracebridge (Ont.)
16578,Bracebridge (Ont.)
16579,Alberta
16580,Koma´rom (Hungary)
16581,Kamloops (B.C.)
16582,Saskatchewan
16582,Alberta
16582,Saskatchewan
16582,Alberta
16583,Gaspe´sie (Que´bec)
16584,Winnipeg (Man.)
16584,Winnipeg (Man.)
16585,Ontario
16586,Saint-Josphe-du-Lac (Que´bec)
16586,Oka (Que´bec)
16586,Saint-Placide (Que´bec)
16586,Mirabel (Que´bec)
16586,Mirabel (Que´bec)
16586,Saint-Joseph-du-Lac (Que´bec)
16587,Que´bec (Province)
16587,Canada
16587,Neuville (Que´bec)
16588,Newfoundland and Labrador
16588,Maritime Provinces
16589,Canada
16590,Ontario
16591,British Columbia
16592,Canada
16593,Great Lakes (North America)
16594,Que´bec (Province)
16594,Canada
16595,"Saint-Canut (Mirabel, Que´bec)"
16595,Mirabel (Que´bec)
16596,Cape Breton Island (N.S.)
16597,Canada
16598,Newfoundland and Labrador
16599,Canada
16599,Canada
16600,Biggar (Sask.)
16601,Africa
16601,Caribbean Area
16602,"England, Northern"
16603,Turkey
16604,India
16604,India
16605,Kibyra (Extinct city)
16605,Olbasa (Extinct city)
16605,Turkey
16606,Canhasan (Extinct city)
16606,Turkey
16607,Dedham Vale (England)
16608,Clonmel (Ireland)
16609,Ireland
16610,Ireland
16611,Ireland
16612,Que´bec (Que´bec)
16613,Arctic regions
16613,North Pole
16614,Canada
16615,Baie-Comeau (Que´bec)
16615,Hauterive (Que´bec)
16616,Alberta
16617,Prince Edward Island
16618,Chernivt?s?i (Ukraine)
16618,Bucharest (Romania)
16618,Saskatoon (Sask.)
16619,Ontario
16619,California
16620,"Knockmore Gardens (Wicklow County, Ireland)"
16621,Dublin (Ireland)
16622,Enniscorthy (Ireland)
16623,Ireland
16624,"Barna (Galway, Ireland)"
16625,Ireland
16626,Donegal (Ireland : County)
16627,"Inchicore (Dublin, Ireland)"
16627,"Kilmainham (Dublin, Ireland)"
16627,Dublin (Ireland)
16628,Ballyboy (Ireland)
16628,Kilcormac (Ireland)
16628,Killoughy (Ireland)
16629,Ireland
16630,Ireland
16631,Ireland
16632,Clare Island (Ireland)
16633,Galway (Ireland : County)
16633,Galway (Ireland)
16634,Ireland
16634,Ireland
16634,Ireland
16635,Germany
16636,United States
16637,United States
16637,Canada
16637,United States
16638,Fairfield (Ont.)
16638,Thames River Valley (Ont.)
16639,Canada
16640,Canada
16640,Canada
16641,Yarmouth (Ont.)
16641,Ontario
16642,Canada
16643,Bougainville Island (Papua New Guinea)
16643,Australia
16644,Porgera (Papua New Guinea)
16644,Porgera (Papua New Guinea)
16645,Oldham (England)
16645,Oldham (England)
16646,Samoa
16647,Palau
16647,Demographic surveys
16648,Palau
16648,Palau
16649,Tonga
16649,Tonga
16650,Fiji
16651,Samoa
16652,New Caledonia
16652,New Caledonia
16653,Vanuatu
16653,Vanuatu
16653,Vanuatu
16654,Oceania
16655,China
16656,Newfoundland and Labrador
16657,Southeast Asia
16658,Alberta
16658,Head-Smashed-In Buffalo Jump National Historic Site (Alta.)
16658,Alberta
16659,Nordegg Region (Alta.)
16660,"Canada, Northern"
16660,LaHave (N.S.)
16661,Manitoba
16661,Canada
16662,"Northwest, Canadian"
16662,Yellowknife Region (N.W.T.)
16663,Cape Breton Island (N.S.)
16664,United States
16664,United States
16665,Great Britain
16666,Great Witcombe Roman Villa Site (England)
16666,Gloucestershire (England)
16667,Lyon (France)
16668,Wales
16669,Bratislava (Slovakia)
16670,North America
16671,Auvergne (France)
16672,York (England)
16673,China
16674,Northamptonshire (England)
16674,Great Britain
16675,Breconshire (Wales)
16675,Wales
16676,Great Britain
16677,France
16678,"Wye, River, Valley (Wales and England)"
16678,"Wye, River, Valley (Wales and England)"
16679,Saqqa¯rah (Egypt)
16680,Scotland
16681,Scandinavia
16682,Great Britain
16683,India
16684,Great Britain
16684,Great Britain
16685,Wales
16686,Wales
16687,Wales
16688,England
16688,Wales
16689,England
16690,Ireland
16691,Great Britain
16692,India
16693,Great Britain
16694,Berlin (Ont.)
16694,Berlin (Ont.)
16694,Berlin (Ont.)
16695,Great Britain
16695,Great Britain
16696,Germany
16696,Germany
16696,Germany
16696,Germany
16697,Great Britain
16697,Great Britain
16698,Chichester (England)
16698,Chichester (England)
16699,Antarctica
16699,South Pole.
16700,Great Britain
16701,Zambia
16701,Africa
16702,Great Britain
16703,Zanzibar
16704,Ireland
16705,Great Britain
16706,Great Britain
16706,"Europe, German-speaking"
16707,Samoa
16708,Papua New Guinea
16709,New Ireland Province (Papua New Guinea)
16709,New Ireland Province (Papua New Guinea)
16710,Papua New Guinea
16710,Papua New Guinea
16710,Papua New Guinea
16711,Thikombia Island (Fiji)
16711,Fiji
16712,Que´bec (Province)
16712,Que´bec (Province)
16713,Creemore (Ont.)
16713,Creemore (Ont.)
16714,Saint-Franc¸ois-du-Lac (Que´bec)
16714,Saint-Franc¸ois-du-Lac (Que´bec)
16715,Canada
16716,Que´bec (Province)
16716,Canada
16717,Klondike River Valley (Yukon)
16717,Chilkoot Trail
16718,Great Lakes Region (North America)
16718,"Grands Lacs, Re´gion des"
16719,Bas-Saint-Laurent (Que´bec)
16719,Bas-Saint-Laurent (Que´bec)
16719,Bas-Saint-Laurent (Que´bec)
16719,Bas-Saint-Laurent (Que´bec)
16720,Brittany (France)
16720,Que´bec (Province)
16721,Cavan (Ont. : Township)
16721,Cavan (Ont. : Township)
16722,Stanstead (Que´bec : County)
16723,Que´bec (Province)
16724,Cap-Chat (Que´bec)
16725,Territoires du Nord-Ouest
16726,Ontario
16727,Que´bec (Que´bec)
16727,Que´bec (Que´bec)
16728,Halifax (N.S.)
16729,Edmonton (Alta.)
16729,Edmonton (Alta.)
16730,"Northwest, Canadian"
16731,America
16732,Israel
16733,Great Britain
16733,Great Britain
16734,Outer space
16735,Northern Ireland
16736,Bosnia and Hercegovina
16737,Mauritius
16738,Scotland
16739,Great Britain
16740,Great Britain
16740,England
16741,Spain
16742,Yanomamo Indians.
16743,Ibiza Island (Spain)
16743,Ibiza Island (Spain)
16743,Ibiza Island (Spain)
16743,Spain
16744,Great Britain
16745,New York (N.Y.)
16745,San Francisco (Calif.)
16745,Paris (France)
16746,Canada
16747,Que´bec (Province)
16747,Canada
16747,Canada
16747,Que´bec (Province)
16748,Canada
16748,Canada
16748,Canada
16749,British Columbia
16750,Canada
16751,Canada
16752,Que´bec (Province)
16753,Prince Edward Island
16753,Canada
16754,Canada
16755,Canada
16755,Canada
16755,Que´bec (Province)
16755,Que´bec (Province)
16755,Canada
16755,Quebec (Province)
16755,Canada
16755,Canada
16755,Que´bec (Province)
16755,Que´bec (Province)
16755,Canada
16755,Que´bec (Province)
16756,Prairie Provinces
16756,Prairie Provinces
16757,Israel
16758,London (England)
16759,New Brunswick
16760,British Columbia
16761,Que´bec (Province)
16762,Que´bec (Province)
16763,Canada
16764,Nova Scotia
16764,Scotland
16764,West Lake Ainslie (N.S.)
16765,Vancouver Island (B.C.)
16766,Que´bec (Province)
16767,Que´bec (Province)
16768,Soviet Union
16769,Kahnawake (Que´bec)
16770,Canada
16771,Canada
16772,Canada
16773,Kahnawake Indian Reserve (Que´bec)
16773,Kahnawake (Que´bec)
16774,Cornwall (England : County)
16775,England
16776,Rome
16776,Great Britain
16777,Stonehenge (England)
16777,England
16777,Stonehenge (England)
16778,American Samoa
16778,American Samoa
16779,Guam
16779,Guam
16780,Manihiki Atoll (Cook Islands)
16781,Papua New Guinea
16782,Oceania
16782,Oceania
16783,Solomon Islands
16784,Asia
16785,Fiji
16786,Great Britain
16786,Great Britain
16787,Scotland
16787,Great Britain
16787,Great Britain
16787,Scotland
16787,England
16787,Scotland
16788,Highlands (Scotland)
16789,Great Britain
16789,Scotland
16789,Ireland
16790,Scotland
16791,Scotland
16791,Highlands (Scotland)
16791,Highlands (Scotland)
16792,Scotland
16792,Scotland
16792,Great Britain
16793,Highlands (Scotland)
16793,Highlands (Scotland)
16794,Great Britain
16794,Scotland
16794,Great Britain
16794,Scotland
16795,Scotland
16796,Highlands (Scotland)
16797,Scotland
16797,Scotland
16798,Scotland
16799,Scotland
16800,Orkney (Scotland)
16801,Scotland
16802,East Lothian (Scotland)
16803,Clyde River Valley (Scotland)
16803,Clyde River Valley (Scotland)
16803,Lanarkshire (Scotland)
16803,Clydesdale (Scotland)
16803,Lanarkshire (Scotland)
16803,Clydesdale (Scotland)
16804,'Eua National Park (Tonga)
16805,Arctic Regions
16806,Banff (Alta.)
16807,Nova Scotia
16807,Scotland
16808,British Columbia
16808,Pacific Coast (B.C.)
16809,Toronto (Ont.)
16810,Que´bec (Province)
16811,Halifax (N.S.)
16812,Que`bec (Province)
16813,Cha^teau-Richer (Que´bec)
16813,Cha^teau-Richer (Que´bec)
16813,Canada
16814,Que´bec (Province)
16814,Canada
16815,East Hawkesbury (Ont.)
16816,Canada
16817,France
16818,Scotland
16819,"Scar Ship Burial (Sanday, Scotland)"
16819,Orkney (Scotland)
16820,Scotland
16820,Scotland
16821,Antarctica
16822,Great Britain
16822,Great Britain
16823,Scotland
16824,Scotland
16825,Scotland
16825,Scotland
16826,Scotland
16826,Scotland
16827,Scotland
16827,Scotland
16828,Hebrides (Scotland)
16829,Scotland
16830,Scotland
16831,Scotland
16832,Kulb Island (Sudan)
16833,Adriatic Coast (Croatia)
16833,Adriatic Coast (Croatia)
16834,Guadalupe Site (Mex.)
16834,Zacapu´ Region (Mexico)
16835,Sumaq Site (Israel)
16835,Israel
16836,Simcoe (Ont. : County)
16836,Simcoe (Ont. : County)
16837,Prairie Provinces
16838,Canada
16839,Cook Islands
16840,Europe
16841,Scotland
16842,Scotland
16843,Scotland
16844,Scotland
16844,Scotland
16844,Scotland
16845,Scotland
16846,"Africa, West"
16847,Scotland
16848,Eastern Townships (Que´bec)
16849,Scotland
16849,North Carolina
16850,Southeast Asia
16851,Glasgow (Scotland)
16852,Highlands (Scotland)
16853,"Skye, Island of (Scotland)"
16854,Scotland
16855,Scotland
16855,Scotland
16856,Orkney (Scotland)
16856,Orkney (Scotland)
16857,Kintyre (Scotland)
16858,Turkey
16859,Winnipeg (Man.)
16860,Que´bec (Province)
16860,France
16860,France
16861,Klondike River Valley (Yukon)
16862,Alberta
16863,Canada
16864,Vancouver (B.C.)
16865,Algonquin Provincial Park (Ont.)
16866,New South Wales
16867,Brisbane (Qld.)
16867,Venice (Italy)
16868,Australia
16869,Australia
16869,Great Britain
16870,Australia
16871,Timor-Leste
16872,Pitcairn Island.
16873,Australia
16874,Australia
16874,Australia
16874,Australia
16875,Australia
16876,Pacific Ocean
16876,Australia
16877,Australia
16877,Asia
16878,Australia
16879,South Australia
16880,New South Wales
16881,Kakadu National Park (N.T.)
16881,Kakadu National Park (N.T.)
16882,Australia
16883,South Australia
16883,South Australia
16883,South Australia
16883,Australia
16884,Australia
16885,Western Australia
16886,Australia
16887,Fiji
16888,Guam
16889,Australia
16889,Papua New Guinea
16890,Kiribati
16890,Kiribati
16891,Samoa
16891,Samoa
16892,Porgera (Papua New Guinea)
16892,Porgera (Papua New Guinea)
16893,Cook Islands
16894,Oceania
16894,Tonga
16895,Vanuatu
16895,Oceania
16896,Stonehenge (England)
16897,British Columbia
16898,South Africa
16899,Singapore
16900,Congo (Democratic Republic)
16901,Europe
16902,South Uist (Scotland)
16902,Scotland
16903,Toronto Islands (Ont.)
16903,Toronto Islands (Ont.)
16903,Toronto Islands (Ont.)
16904,Nova Scotia
16904,Canada
16904,Maine
16904,Canada
16904,Canada
16905,Haida Gwaii (B.C.)
16906,Que´bec (Province)
16906,Canada
16907,Canada
16908,Great Britain
16909,Wessex (England)
16910,Banaba (Kiribati)
16911,Marshall Islands
16912,Madang Province (Papua New Guinea)
16913,Dorset (England)
16914,Scotland
16915,Great Britain
16915,Great Britain
16916,Scotland
16916,Scotland
16916,Scotland
16916,Scotland
16916,Scotland
16916,Scotland
16916,Scotland
16917,"Everest, Mount (China and Nepal)"
16918,Tunbridge Wells (England)
16919,Russia
16920,Germany
16921,United Arab Emirates
16921,United Arab Emirates
16922,Chile
16923,Mediterranean Region
16923,Byzantine Empire
16923,Rome
16924,Great Britain
16924,Great Britain
16925,Ripon (England)
16926,Chester (England)
16927,England
16928,England
16929,England
16930,Great Britain
16931,Gateshead (England)
16932,Isle of Man
16933,Rotherham (England)
16934,Lancaster (England)
16935,Lancashire (England)
16936,Evesham (England)
16937,Stafford (England)
16938,Shrewsbury (England)
16939,Carlisle (England)
16940,Lake District (England)
16941,Scarborough (England)
16942,Darlington (England)
16943,Whitby (England)
16944,Bradford (England : Unitary authority)
16945,"Shifnal (Shropshire, England)"
16946,Altrincham (England)
16947,Hoylake (England)
16947,Great Meols (England)
16948,"Crewe (Crewe and Nantwich, England)"
16948,Crewe and Nantwich (England)
16948,Nantwich (England)
16949,South Glamorgan (Wales)
16950,"Evesham, Vale of (England)"
16950,Worcestershire (England)
16951,Rugby (England)
16952,Leamington (England)
16953,Solihull (England)
16954,Bridgnorth (England)
16955,Wolverhampton (England)
16956,Severn River (Wales and England)
16957,Keighley (England)
16958,Sutton Coldfield (England)
16959,East Asia
16959,Southeast Asia
16960,Charlevoix Region (Que´bec)
16960,Charlevoix Region (Que´bec)
16961,Haiti
16961,Haiti
16962,Winnipeg (Man.)
16963,Southampton (Ont.)
16964,Canada
16964,Canada
16965,Que´bec (Province)
16966,Edmonton (Alta.)
16967,Sierra Morena Region (Spain)
16968,Eurasia
16969,Nodwell Site (Ont.)
16969,Bruce (Ont. : County)
16970,Chiche´n Itza´ Site (Mexico)
16971,Extremadura (Spain)
16972,Guatemala
16973,Finland
16973,Finland
16974,New Zealand
16975,Dundee (Scotland)
16975,Dundee (Scotland)
16976,Highlands (Scotland)
16977,Scotland
16978,Scotland
16979,Hebrides (Scotland)
16980,Australia
16980,Australia
16981,Kokoda Trail (Papua New Guinea)
16982,Australia
16982,Australia
16983,High Wycombe (England)
16984,Nottinghamshire (England)
16985,Henley-on-Thames (England)
16986,Wokingham (England)
16987,Nottinghamshire (England)
16988,Chiltern Hills (England)
16989,Northampton (England)
16990,Maidenhead (England)
16991,Milton Keynes (England)
16992,"Marlow (Buckinghamshire, England)"
16993,Stoke Mandeville (England)
16994,Leicestershire (England)
16994,Rutland (England)
16995,Trentino-Alto Adige (Italy)
16996,Ontario
16996,Nigeria
16997,Saguenay-Lac-Saint-Jean (Que´bec)
16998,Que´bec (Que´bec)
16999,Hebrides (Scotland)
17000,Scotland
17001,Edinburgh (Scotland)
17002,"Trinity (Edinburgh, Scotland)"
17002,Edinburgh (Scotland)
17002,"Leith (Edinburgh, Scotland)"
17002,Edinburgh (Scotland)
17003,Edinburgh (Scotland)
17004,Edinburgh (Scotland)
17005,"Royal Mile (Edinburgh, Scotland)"
17006,Scotland
17007,"Lomond, Loch (Scotland)"
